season;episode;speaker;Symptom;Test;Drug;Procedure;Intent;diagnosis_stage;Sarcasm;Emotion;Organ;correct_prediction;text;medical_entities;q_count;ex_count
7;2;house;;böbrek biyopsisi;immünsüpresan;plazmaferez;talimat;diğer;0;diğer;böbrek;orak hücre taşıyıcılığı;tedavi için immünsüpresanlar ve plazmaferez doğrulamak için böbrek biyopsisi;"[{""text"":""immünsüpresanlar"",""type"":""drug""},{""text"":""plazmaferez"",""type"":""procedure""},{""text"":""böbrek biyopsisi"",""type"":""test""}]";0;0
7;2;foreman;;böbrek biyopsisi, doku incelemesi;;;açıklama;diğer;0;ciddi;böbrek, akciğer;orak hücre taşıyıcılığı;böbrek biyopsisi temiz çıktı bu yüzden ameliyathaneden gelen akciğer parçasını tekrar kontrol ettik;"[{""text"":""böbrek biyopsisi"",""type"":""test""},{""text"":""akciğer parçasını"",""type"":""organ""}]";0;0
7;2;chase;intimal kalınlaşma;;;;açıklama;diğer;0;ciddi;damar;orak hücre taşıyıcılığı;kan damarlarında intimal kalınlaşma var;"[{""text"":""kan damarlarında"",""type"":""organ""},{""text"":""intimal kalınlaşma"",""type"":""symptom""}]";0;0
7;2;foreman;lenfositik infiltrasyon;lam testi;;;açıklama;tanı;0;ciddi;akciğer;orak hücre taşıyıcılığı;ve lenfositik infiltrasyon lam için test yaptık pozitif çıktı;"[{""text"":""lenfositik infiltrasyon"",""type"":""symptom""},{""text"":""lam"",""type"":""disease""}]";0;0
7;2;chase;organ yetmezliği;;;organ nakli;açıklama;tedavi;0;endişe;akciğer;orak hücre taşıyıcılığı;ayrıca akciğeri iflas etti yaşamak için donör akciğerine ihtiyacı var;"[{""text"":""akciğeri"",""type"":""organ""},{""text"":""iflas etti"",""type"":""symptom""},{""text"":""donör akciğerine"",""type"":""procedure""}]";0;0
7;2;foreman;organ reddi;;;;açıklama;diğer;0;endişe;akciğer;orak hücre taşıyıcılığı;ameliyat olaysız geçti ancak donör akciğeri iyileşmenin birinci saatinde iflas etmeye başladı;"[{""text"":""donör akciğeri"",""type"":""organ""},{""text"":""iflas etmeye"",""type"":""symptom""}]";0;0
7;2;house;organ reddi, enfeksiyon;;;;açıklama;diğer;0;diğer;akciğer;orak hücre taşıyıcılığı;vücut yeni akciğeri reddediyor ya da enfekte olduğu için yeni akciğeri biz reddetmeliydik;"[{""text"":""akciğeri"",""type"":""organ""},{""text"":""reddediyor"",""type"":""symptom""},{""text"":""enfekte"",""type"":""disease""}]";0;0
7;2;chase;;biyopsi;;;talimat;diğer;0;nötr;;orak hücre taşıyıcılığı;biyopsi yapalım hangisi olduğunu görelim;"[{""text"":""biyopsi"",""type"":""test""}]";0;0
7;2;foreman;enfeksiyon;;steroid;;açıklama;diğer;0;ciddi;;orak hücre taşıyıcılığı;eğer ret için steroid verirsek bir enfeksiyonu daha da kötüleştirir;"[{""text"":""steroid"",""type"":""drug""},{""text"":""enfeksiyonu"",""type"":""disease""}]";0;0
7;2;foreman;organ reddi;;antibiyotik;;açıklama;diğer;0;ciddi;;orak hücre taşıyıcılığı;eğer enfeksiyon için antibiyotik verirsek reddi daha da kötüleştirir;"[{""text"":""antibiyotik"",""type"":""drug""},{""text"":""reddi"",""type"":""symptom""}]";0;0
7;2;foreman;hiperakut ret;;;;açıklama;diğer;0;diğer;;orak hücre taşıyıcılığı;reddinin hiperakut olduğunu varsayıyorsun;"[{""text"":""reddinin"",""type"":""symptom""},{""text"":""hiperakut"",""type"":""symptom""}]";0;0
7;2;house;hiperakut ret;;ıv metilprednizolon;;talimat;diğer;0;diğer;;orak hücre taşıyıcılığı;hiperakut ret için iv metilprednizolon ile başlayın;"[{""text"":""hiperakut ret"",""type"":""disease""},{""text"":""ıv metilprednizolon"",""type"":""drug""}]";0;0
7;2;cuddy;hiperakut ret;;;;diğer;diğer;0;diğer;;orak hücre taşıyıcılığı;hiperakut ret olma ihtimali düşük;"[{""text"":""hiperakut ret"",""type"":""disease""}]";0;0
7;2;chase;;;antibiyotik;;diğer;tedavi;0;nötr;;orak hücre taşıyıcılığı;antibiyotiklere en azından bir saat daha verelim;"[{""text"":""antibiyotiklere"",""type"":""drug""}]";0;0
7;2;chase;tansiyon düşüklüğü;;antibiyotik;;açıklama;diğer;0;endişe;kan;orak hücre taşıyıcılığı;kan basıncı düşüyor antibiyotiklerin işe yaramadığı anlamına gelir;"[{""text"":""kan basıncı düşüyor"",""type"":""symptom""},{""text"":""antibiyotiklerin"",""type"":""drug""}]";0;0
7;2;taub;;;;trendelenburg pozisyonu;talimat;diğer;0;diğer;;orak hücre taşıyıcılığı;onu trendelenburg pozisyonuna alın;"[{""text"":""trendelenburg pozisyonuna"",""type"":""procedure""}]";0;0
7;2;taub;organ reddi, enfeksiyon;;;;açıklama;tanı;0;diğer;;orak hücre taşıyıcılığı;bu enfeksiyon değil ret anlamına geliyor;"[{""text"":""enfeksiyon"",""type"":""disease""},{""text"":""ret"",""type"":""symptom""}]";0;0
7;2;chase;;;ıv metilprednizolon;;talimat;diğer;0;diğer;;orak hücre taşıyıcılığı;ona hemen iv metilprednizolon başlayın;"[{""text"":""ıv metilprednizolon"",""type"":""drug""}]";0;0
7;2;house;ağrı, şişlik;;;;soru;diğer;0;diğer;;orak hücre taşıyıcılığı;küçük ağrılar şişlik herhangi bir şey var mıydı;"[{""text"":""ağrılar"",""type"":""symptom""},{""text"":""şişlik"",""type"":""symptom""}]";1;0
7;2;della;kulak ağrısı, göğüs ağrısı, tıkanıklık;;;;açıklama;diğer;0;endişe;kulak, göğüs;orak hücre taşıyıcılığı;bazen kulaklarım biraz ağrır ağrı biraz tıkanıklık;"[{""text"":""kulaklarım"",""type"":""organ""},{""text"":""ağrır"",""type"":""symptom""},{""text"":""ağrı"",""type"":""symptom""},{""text"":""tıkanıklık"",""type"":""symptom""}]";0;0
7;2;house;orak hücre taşıyıcılığı;;;;açıklama;tanı;0;diğer;kan;orak hücre taşıyıcılığı;kötü bir orak hücre taşıyıcılığı vakası var;"[{""text"":""orak hücre taşıyıcılığı"",""type"":""disease""}]";0;0
7;2;house;damar hasarı;kan testi;;;açıklama;diğer;0;diğer;damar;orak hücre taşıyıcılığı;kan testleri orak hücre taşıyıcılığını az önce doğruladı bozuk kan hücreleri kan damarlarını bozdu;"[{""text"":""kan testleri"",""type"":""test""},{""text"":""orak hücre taşıyıcılığını"",""type"":""disease""},{""text"":""kan hücreleri"",""type"":""symptom""},{""text"":""kan damarlarını"",""type"":""organ""}]";0;0
7;2;house;solunum durması, hipoksi;;;;açıklama;diğer;0;ciddi;akciğer;orak hücre taşıyıcılığı;kendini her şeyden ayırarak vücuduna hipoksik bir hasar verdi solunum durması yaşadı;"[{""text"":""hipoksik"",""type"":""symptom""},{""text"":""solunum durması"",""type"":""symptom""}]";0;0
7;5;dr. taylor;hipoksi;;;;açıklama;değerlendirme;0;endişe;;melanom;buraya yoğun bakım ekibini çağırın bebek hipoksik;"[{""text"":""hipoksik"",""type"":""symptom""}]";0;0
7;5;house;solunum problemleri;;;;açıklama;değerlendirme;1;nötr;;melanom;eksikliğini çekmediği tek şey doktorlar maalesef hiçbiri solunum problemlerini çözememiş;"[{""text"":""solunum problemlerini"",""type"":""symptom""}]";0;0
7;5;foreman;;;;;soru;hipotez;0;diğer;akciğer;melanom;gelişmemiş akciğerler;"[{""text"":""akciğerler"",""type"":""organ""}]";1;0
7;5;taub;;;sürfaktan;;açıklama;değerlendirme;0;nötr;;melanom;zamanında doğmuş ve sürfaktan vermişler tamamen gelişmiş görünüyorlar;"[{""text"":""sürfaktan"",""type"":""drug""}]";0;0
7;5;taub;astım;;;;açıklama;hipotez;0;nötr;;melanom;babanın sperm donörü kartında astım geçmişi olduğu belirtilmiş;"[{""text"":""astım"",""type"":""disease""}]";0;0
7;5;house;akciğer problemleri;;;;soru;hipotez;0;diğer;akciğer;melanom;ya akciğer problemleri akciğerlerinden kaynaklanmıyorsa;"[{""text"":""akciğer problemleri"",""type"":""symptom""}, {""text"":""akciğerlerinden"",""type"":""organ""}]";1;0
7;5;foreman;;;;;açıklama;değerlendirme;0;nötr;kalp;melanom;kalbi iyi görünüyor;"[{""text"":""kalbi"",""type"":""organ""}]";0;0
7;5;chase;yüksek karaciğer enzimleri;karaciğer enzimleri;;;açıklama;değerlendirme;0;nötr;karaciğer;melanom;karaciğer enzimleri yüksek;"[{""text"":""karaciğer enzimleri"",""type"":""test""}";0;0
7;5;house;karaciğer iflası;;;;açıklama;değerlendirme;0;diğer;karaciğer;melanom;karaciğer iflas ettiğinde protein üretmeyi bırakır;"[{""text"":""karaciğer iflas"",""type"":""symptom""}, {""text"":""karaciğer"",""type"":""organ""}]";0;0
7;5;taub;solunum problemleri, karaciğer sorunu;;;;açıklama;hipotez;0;diğer;karaciğer;melanom;ister inanın ister inanmayın solunum problemlerine karaciğer sorunu neden olabilir;"[{""text"":""solunum problemlerine"",""type"":""symptom""}, {""text"":""karaciğer sorunu"",""type"":""symptom""}]";0;0
7;5;abbey;;;;;soru;değerlendirme;0;endişe;karaciğer;melanom;peki karaciğerindeki sorun ne;"[{""text"":""karaciğerindeki"",""type"":""organ""}]";1;0
7;5;taub;apse;;;;açıklama;hipotez;0;nötr;;melanom;muhtemelen bir apse;"[{""text"":""apse"",""type"":""disease""}]";0;0
7;5;taub;;ultrason;;boşaltmak;açıklama;test;0;diğer;;melanom;ultrasonda bulursak boşaltabilir ve onu iyileştirebiliriz;"[{""text"":""ultrasonda"",""type"":""test""}, {""text"":""boşaltabilir"",""type"":""procedure""}]";0;0
7;5;chase;kan sızması, karaciğer yetmezliği;;;;açıklama;değerlendirme;0;nötr;karaciğer;melanom;serum yerinden kan sızdırıyor bu karaciğer yetmezliğinin bir belirtisi;"[{""text"":""kan sızdırıyor"",""type"":""symptom""}, {""text"":""karaciğer yetmezliğinin"",""type"":""disease""}]";0;0
7;5;taub;ekojenik alan;;;;açıklama;değerlendirme;0;diğer;karaciğer;melanom;karaciğerde ekojenik alan var seçebiliyor musun;"[{""text"":""karaciğerde"",""type"":""organ""}, {""text"":""ekojenik alan"",""type"":""symptom""}]";1;0
7;5;foreman;;;;;açıklama;değerlendirme;0;diğer;;melanom;bir apsede beklediğiniz o kalın duvarlara sahip gibi görünmüyor;"[{""text"":""apsede"",""type"":""disease""}]";0;0
7;5;foreman;;;;;açıklama;değerlendirme;0;diğer;;melanom;bu kesinlikle bir apse değil;"[{""text"":""apse"",""type"":""disease""}]";0;0
7;5;chase;genişlemiş safra kanalları;;;;açıklama;hipotez;0;diğer;safra kanalları;melanom;genişlemiş safra kanallarına benziyor;"[{""text"":""genişlemiş safra kanallarına"",""type"":""symptom""}]";0;0
7;5;taub;genişlemiş safra kanalları;ultrason;;;açıklama;değerlendirme;0;nötr;karaciğer, safra kanalları;melanom;ultrasonda karaciğer içi genişlemiş safra kanalları bulduk;"[{""text"":""ultrasonda"",""type"":""test""}, {""text"":""karaciğer içi"",""type"":""organ""}, {""text"":""genişlemiş safra kanalları"",""type"":""symptom""}]";0;0
7;5;house;tıkanıklık, kitle;;;;soru;değerlendirme;1;diğer;;melanom;tıkanıklığa neden olan herhangi bir kitle var mı;"[{""text"":""tıkanıklığa"",""type"":""symptom""}, {""text"":""kitle"",""type"":""symptom""}]";1;0
7;5;house;genişlemiş safra kanalları;;;;açıklama;hipotez;0;diğer;safra kanalları;melanom;genişlemiş safra kanalları doğuştan olabilir;"[{""text"":""genişlemiş safra kanalları"",""type"":""symptom""}]";0;0
7;5;chase;daralma, caroli sendromu;;;;açıklama;hipotez;0;nötr;kanallar;melanom;bu kanalların kendisinde bir daralma olduğu anlamına gelir caroli sendromu;"[{""text"":""daralma"",""type"":""symptom""}, {""text"":""caroli sendromu"",""type"":""disease""}]";0;0
7;5;house;;;;ameliyat;talimat;tedavi;0;diğer;;melanom;o zaman onu ameliyat için açın;"[{""text"":""ameliyat"",""type"":""procedure""}]";0;0
7;5;taub;karaciğer yetmezliği;;;ameliyat;soru;değerlendirme;0;diğer;karaciğer;melanom;ameliyat mı bu karaciğer yetmezliği olan yeni doğmuş bir bebek;"[{""text"":""ameliyat"",""type"":""procedure""}, {""text"":""karaciğer yetmezliği"",""type"":""disease""}]";1;0
7;5;taub;kan sızdırması;;;ameliyat;açıklama;değerlendirme;0;diğer;;melanom;her iğne deliğinden kan sızdırıyor onu ameliyat etmek delicesine riskli;"[{""text"":""kan sızdırıyor"",""type"":""symptom""}, {""text"":""ameliyat"",""type"":""procedure""}]";0;0
7;5;chase;;;;izole etmek;açıklama;test;0;diğer;safra kanalı;melanom;ortak safra kanalını izole ediyorum;"[{""text"":""safra kanalını"",""type"":""organ""}, {""text"":""izole ediyorum"",""type"":""procedure""}]";0;0
7;5;foreman;tansiyon düşmesi;tansiyon;;kanülasyon;açıklama;değerlendirme;0;diğer;;melanom;tansiyon sistolik 50'ye düştü kanülasyonu durdurmalısın;"[{""text"":""tansiyon"",""type"":""test""}, {""text"":""düştü"",""type"":""symptom""}, {""text"":""kanülasyonu"",""type"":""procedure""}]";0;0
7;5;cheng;;;fenilefrin;bolus;talimat;tedavi;0;diğer;;melanom;ona bir bolus fenilefrin verin;"[{""text"":""bolus"",""type"":""procedure""}, {""text"":""fenilefrin"",""type"":""drug""}]";0;0
7;5;foreman;tansiyon yükselmesi;tansiyon;;;açıklama;değerlendirme;0;diğer;;melanom;tansiyon yükseliyor sistolik 70;"[{""text"":""tansiyon"",""type"":""test""}, {""text"":""yükseliyor"",""type"":""symptom""}]";0;0
7;5;cheng;darlık, tıkanıklık;;;;açıklama;değerlendirme;0;diğer;sistik kanal;melanom;sistik kanalı geçerek ilerliyorum şu ana kadar darlık veya tıkanıklık yok;"[{""text"":""sistik kanalı"",""type"":""organ""}, {""text"":""darlık"",""type"":""symptom""}, {""text"":""tıkanıklık"",""type"":""symptom""}]";0;0
7;5;foreman;tansiyon düşmesi;tansiyon;;;açıklama;değerlendirme;0;endişe;;melanom;tansiyon tekrar düşüyor;"[{""text"":""tansiyon"",""type"":""test""}, {""text"":""düşüyor"",""type"":""symptom""}]";0;0
7;5;foreman;tansiyon bozulması;tansiyon;;;açıklama;değerlendirme;0;analitik;karaciğer;melanom;sadece karaciğer problemi bebeğin tansiyonunu bozmaz;"[{""text"":""karaciğer problemi"",""type"":""disease""}, {""text"":""tansiyonunu"",""type"":""test""}]";0;0
7;5;foreman;;;;;açıklama;hipotez;0;diğer;kalp;melanom;her neyse bu durum kalbini etkiliyor olmalı;"[{""text"":""kalbini"",""type"":""organ""}]";0;0
7;5;chase;tüberoskleroz;;;;açıklama;hipotez;0;diğer;kalp, karaciğer;melanom;kalp artı karaciğer tüberoskleroz olabilir;"[{""text"":""kalp"",""type"":""organ""}, {""text"":""karaciğer"",""type"":""organ""}, {""text"":""tüberoskleroz"",""type"":""disease""}]";0;0
7;5;foreman;damarsal anormallik;;;;açıklama;hipotez;0;diğer;karaciğer;melanom;veya karaciğerde her iki soruna da neden olan damarsal bir anormallik olabilir;"[{""text"":""karaciğerde"",""type"":""organ""}, {""text"":""damarsal bir anormallik"",""type"":""disease""}]";0;0
7;5;chase;damarsal anormallik;;;ameliyat;açıklama;tedavi;0;nötr;;melanom;damarsal anormallik için en iyi tedavi ameliyattır;"[{""text"":""damarsal anormallik"",""type"":""disease""}, {""text"":""ameliyattır"",""type"":""procedure""}]";0;0
7;5;chase;;;steroid, dopamin, anti-anjiyogenez;;soru;tedavi;0;diğer;;melanom;ya bebeğe steroidler bir anti anjiyogenez ajanı ve dopamin başlarsak;"[{""text"":""steroidler"",""type"":""drug""}, {""text"":""anti-anjiyogenez"",""type"":""drug""}, {""text"":""dopamin"",""type"":""drug""}]";1;0
7;5;taub;;;steroid, dopamin, anti-anjiyogenez;transfüzyon;açıklama;tedavi;0;diğer;;melanom;transfüzyondan sonra ona steroid dopamin ve anti anjiyogenez verdik;"[{""text"":""transfüzyondan"",""type"":""procedure""}, {""text"":""steroid"",""type"":""drug""}, {""text"":""dopamin"",""type"":""drug""}, {""text"":""anti-anjiyogenez"",""type"":""drug""}]";0;0
7;5;taub;idiyopatik hepatik fibroz;;steroidler;;açıklama;hipotez;0;analitik;;melanom;steroidler idiyopatik hepatik fibrozu tedavi edebilir;"[{""text"":""steroidler"",""type"":""drug""}, {""text"":""idiyopatik hepatik fibrozu"",""type"":""disease""}]";0;0
7;5;house;;;;kan transfüzyonu;talimat;tedavi;0;diğer;;melanom;anneyi bebeğe bağlayın doğrudan kan transfüzyonu;"[{""text"":""kan transfüzyonu"",""type"":""procedure""}]";0;0
7;5;taub;;;;kan transfüzyonu;açıklama;yok;0;diğer;;melanom;kan transfüzyonu bir tedavi değildir;"[{""text"":""kan transfüzyonu"",""type"":""procedure""}]";0;0
7;5;house;karaciğer yetmezliği, pıhtılaşma faktörü eksikliği;;;;açıklama;hipotez;0;diğer;karaciğer;melanom;karaciğer yetmezliği göz önüne alındığında pıhtılaşma faktörleri enzimler veya vitaminlerin eksikliği en olası durumdur;"[{""text"":""karaciğer yetmezliği"",""type"":""disease""}, {""text"":""pıhtılaşma faktörleri"",""type"":""symptom""}]";0;0
7;5;taub;;;;;açıklama;test;0;nötr;;melanom;ben 0 negatifim genel donörüm;;0;0
7;5;taub;enfeksiyon;;;;açıklama;değerlendirme;0;ciddi;;melanom;bu şimdilik yardımcı olacaktır ama bu bir enfeksiyon olduğu anlamına geliyor;"[{""text"":""enfeksiyon"",""type"":""disease""}]";0;0
7;5;taub;;;;örnek (biyopsi);açıklama;test;0;diğer;karaciğer;melanom;bunun karaciğerinde olduğunu biliyoruz bu yüzden bir örnek alacağız;"[{""text"":""karaciğerinde"",""type"":""organ""}, {""text"":""örnek alacağız"",""type"":""procedure""}]";0;0
7;5;foreman;melanom;;;;açıklama;tanı;0;diğer;;melanom;hayır bu yanıldığımız anlamına geliyor bu bir melanom;"[{""text"":""melanom"",""type"":""disease""}]";0;0
7;5;abbey;cilt kanseri;;;;soru;değerlendirme;0;diğer;cilt;melanom;yani cilt kanseri gibi mi onu nasıl kapmış olabilir;"[{""text"":""cilt kanseri"",""type"":""disease""}]";2;0
7;5;taub;melanom;;;biyopsi;açıklama;tanı;0;diğer;parmak;melanom;sol işaret parmağının tırnağının altında bir ben buldum biyopsi bunun melanom olduğunu ortaya çıkardı;"[{""text"":""biyopsi"",""type"":""procedure""}, {""text"":""melanom"",""type"":""disease""}]";0;0
7;5;foreman;küçük hücreli akciğer kanseri;;;;açıklama;tanı;0;ciddi;akciğer;melanom;küçük hücreli akciğer kanseri;"[{""text"":""küçük hücreli akciğer kanseri"",""type"":""disease""}]";0;0
7;6;taub;palpabl purpura;alt, ast;;;açıklama;değerlendirme;0;ciddi;;hepatit c;hasta joe dugan 42 yaşında siyasi danışman palpabl purpura ile geldi alt ve ast seviyeleri tavan yapmış;"[{""text"":""palpabl purpura"",""type"":""symptom""}, {""text"":""alt"",""type"":""test""}, {""text"":""ast"",""type"":""test""}]";0;0
7;6;house;döküntü, karaciğer hasarı;;;;diğer;değerlendirme;1;alaycı;karaciğer;hepatit c;diğer bir deyişle döküntü ve karaciğer hasarı büyüleyici;"[{""text"":""döküntü"",""type"":""symptom""}, {""text"":""karaciğer hasarı"",""type"":""disease""}, {""text"":""karaciğer"",""type"":""organ""}]";0;0
7;6;foreman;döküntü;kriyoglobulinler;;;açıklama;değerlendirme;0;analitik;karaciğer, kan;hepatit c;hastamızın karaciğer hasarı döküntüyü ve kanında bulduğumuz kriyoglobulinleri açıklıyor ancak karaciğer hasarını açıklayamıyoruz;"[{""text"":""karaciğer hasarı"",""type"":""disease""}, {""text"":""kanında"",""type"":""organ""}, {""text"":""döküntü"",""type"":""symptom""}, {""text"":""kriyoglobulinleri"",""type"":""test""}, {""text"":""karaciğer hasarını"",""type"":""disease""}]";0;0
7;6;chase;;;;;açıklama;hipotez;0;diğer;;hepatit c;hepatit c mantıklı geliyor;"[{""text"":""hepatit c"",""type"":""disease""}]";0;0
7;6;foreman;;test;;;açıklama;test;0;nötr;;hepatit c;test negatif çıktı hepatit a ve hepatit b için de aynısı geçerli;"[{""text"":""test"",""type"":""test""}, {""text"":""hepatit a"",""type"":""disease""}, {""text"":""hepatit b"",""type"":""disease""}]";0;0
7;6;foreman;karaciğer iflası;;;;açıklama;hipotez;0;diğer;karaciğer;hepatit c;bir sürahi pastörize edilmemiş elma şarabı e coli ile kirlenmiş olabilir ve karaciğerin iflas etmesine neden olan şey budur;"[{""text"":""e. coli"",""type"":""disease""}, {""text"":""karaciğerin"",""type"":""organ""}, {""text"":""iflas etmesine"",""type"":""symptom""}]";0;0
